case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year,marked,plaintiff,defendant,plaintiff_size,defendant_size
"Scps, LLC v. Kind Law (D.D.C. 2025)",Civil Action No. 2024-2768,2025-03-07,"District Court, District of Columbia",1,1464275.0,0.0,https://www.courtlistener.com/opinion/10352167/scps-llc-v-kind-law/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,"Scps, LLC",Kind Law,5.0,1.0
Vicor Corp. v. FII USA Inc. (1st Cir. 2025),24-1620,2025-03-06,Court of Appeals for the First Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10351437/vicor-corp-v-fii-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,Vicor Corp.,FII USA Inc.,5.0,5.0
"Advanced Technologies Group, Inc. (A.S.B.C.A. 2025)","59986, 61092, 61693, 61996",2025-03-06,Armed Services Board of Contract Appeals,0,0.0,,https://www.courtlistener.com/opinion/10601617/advanced-technologies-group-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,,,,
"Lashify, Inc. v. Itc (Fed. Cir. 2025)",23-1245,2025-03-05,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10350314/lashify-inc-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,"Lashify, Inc.",Itc,5.0,1.0
"Apple Inc. v. Gesture Technology Partners, LLC (Fed. Cir. 2025)",23-1475,2025-03-04,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10349493/apple-inc-v-gesture-technology-partners-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,Apple Inc.,"Gesture Technology Partners, LLC",9.0,5.0
"Samsung Elecs. Co., Ltd. v. MPEG LA, L.L.C. (N.Y. App. Div. 2025)",Index No. 656312/22; Appeal No. 3784; Case No. 2024-00372,2025-02-27,Appellate Division of the Supreme Court of the State of New York,0,0.0,1.0,https://www.courtlistener.com/opinion/10346986/samsung-elecs-co-ltd-v-mpeg-la-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,"Samsung Elecs. Co., Ltd.","MPEG LA, L.L.C.",10.0,3.0
Key v. Qualcomm Incorporated (9th Cir. 2025),23-3354,2025-02-25,Court of Appeals for the Ninth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10339044/key-v-qualcomm-incorporated/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=12,2026,1,Key,Qualcomm Incorporated,1.0,10.0
"D.P. v. S.P. (N.Y. Sup. Ct., Westchester Cty. 2025)",Index No. XXXXX,2025-02-20,"New York Supreme Court, Westchester County",0,0.0,,https://www.courtlistener.com/opinion/10337447/dp-v-sp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,D.P.,S.P.,1.0,1.0
In re N.B. (Ohio Ct. App. 2025),31148,2025-02-19,Ohio Court of Appeals,0,0.0,1.0,https://www.courtlistener.com/opinion/10335441/in-re-nb/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,,,,
Pietro Campanella v. S. Kent Rockwell (Del. Ch. 2025),2021-1013-LWW,2025-02-18,Court of Chancery of Delaware,1,6.83,0.0,https://www.courtlistener.com/opinion/10334532/pietro-campanella-v-s-kent-rockwell/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Pietro Campanella,S. Kent Rockwell,1.0,1.0
Gauthier v. Gauthier (Ohio Ct. App. 2025),CA2024-05-026,2025-02-18,Ohio Court of Appeals,1,225476.94,1.0,https://www.courtlistener.com/opinion/10334520/gauthier-v-gauthier/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Gauthier,Gauthier,1.0,1.0
"Jermille Johnson v. Elizabeth Cleveland, Johnny Bridges, Ray F. Butler, Raymond W. Hill, Board of Supervisors of Harrison County, Mississippi, State of Mississippi, and John McAdams, In His Official Capacity As Chancery Clerk of Harrison County, Mississippi (Miss. Ct. App. 2025)",2023-CA-01011-COA,2025-02-13,Court of Appeals of Mississippi,0,0.0,0.0,https://www.courtlistener.com/opinion/10628710/jermille-johnson-v-elizabeth-cleveland-johnny-bridges-ray-f-butler/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Jermille Johnson,"Elizabeth Cleveland, Johnny Bridges, Ray F. Butler, Raymond W. Hill, Board of Supervisors of Harrison County, Mississippi, State of Mississippi, and John McAdams, In His Official Capacity As Chancery Clerk of Harrison County, Mississippi",1.0,5.0
US Synthetic Corp. v. Itc (Fed. Cir. 2025),23-1217,2025-02-13,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10332562/us-synthetic-corp-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,US Synthetic Corp.,Itc,5.0,1.0
Mille Lacs Band of Ojibwe v. Erica Madore (8th Cir. 2025),23-1257,2025-02-12,Court of Appeals for the Eighth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10331928/mille-lacs-band-of-ojibwe-v-erica-madore/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Mille Lacs Band of Ojibwe,Erica Madore,1.0,1.0
"Exothermics, Inc. v. P Ernst & Young U.S. LLP & Ernst & Young LLP (D.N.H. 2025)",24-cv-00290-LM,2025-02-06,"District Court, D. New Hampshire",0,0.0,,https://www.courtlistener.com/opinion/10693859/exothermics-inc-v-p-ernst-young-us-llp-ernst-young-llp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,"Exothermics, Inc.",P Ernst & Young U.S. LLP & Ernst & Young LLP,5.0,5.0
"Colin Booth v. Evan Smith, Katherine Faulkner, and Highland Park Technologies, Inc. (Mass. Super. Ct. 2025)",2484CV01941-BLS2,2025-02-05,Massachusetts Superior Court,1,15000.0,,https://www.courtlistener.com/opinion/10642675/colin-booth-v-evan-smith-katherine-faulkner-and-highland-park/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Colin Booth,"Evan Smith, Katherine Faulkner, and Highland Park Technologies, Inc.",5.0,5.0
DAVIS v. United States (Fed. Cl. 2025),24-364,2025-02-04,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/10327014/davis-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,DAVIS,United States,1.0,1.0
"Collision Communications, Inc. v. P Nokia Solutions and Networks OY (D.N.H. 2025)",20-cv-949-JD,2025-01-31,"District Court, D. New Hampshire",1,23000000.0,1.0,https://www.courtlistener.com/opinion/10697928/collision-communications-inc-v-p-nokia-solutions-and-networks-oy/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,"Collision Communications, Inc.",P Nokia Solutions and Networks OY,5.0,1.0
"Honeywell Int'l, Inc. v. United States (Ct. Intl. Trade 2025)",17-00256,2025-01-30,United States Court of International Trade,0,0.0,1.0,https://www.courtlistener.com/opinion/10324052/honeywell-intl-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,"Honeywell Int'l, Inc.",United States,5.0,1.0
Richard Mark Dudley and Deanie Palmer Dudley v. Texas Municipal Power Agency (Tex. App.-Houston [15th Dist.] 2025),15-24-00066-CV,2025-01-29,"Texas Court of Appeals, 15th District",1,223556.25,1.0,https://www.courtlistener.com/opinion/10325512/richard-mark-dudley-and-deanie-palmer-dudley-v-texas-municipal-power/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Richard Mark Dudley and Deanie Palmer Dudley,Texas Municipal Power Agency,1.0,1.0
"Regeneron Pharmaceuticals, Inc. v. Mylan Pharmaceuticals Inc. (Fed. Cir. 2025)",24-1965,2025-01-29,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10330163/regeneron-pharmaceuticals-inc-v-mylan-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,"Regeneron Pharmaceuticals, Inc.",Mylan Pharmaceuticals Inc.,5.0,5.0
"Facet Technology Corp. v. TomTom International B.V., et al. (D.N.H. 2025)",24-cv-00111-PB,2025-01-28,"District Court, D. New Hampshire",0,0.0,1.0,https://www.courtlistener.com/opinion/10695284/facet-technology-corp-v-tomtom-international-bv-et-al/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Facet Technology Corp.,"TomTom International B.V., et al.",5.0,7.0
Giesecke & Devrient Gmbh v. United States (Fed. Cl. 2025),17-1812,2025-01-27,United States Court of Federal Claims,0,0.0,0.0,https://www.courtlistener.com/opinion/10320989/giesecke-devrient-gmbh-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Giesecke & Devrient Gmbh,United States,5.0,1.0
"Apple Inc. v. Gesture Technology Partners, LLC (Fed. Cir. 2025)",23-1501,2025-01-27,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10330186/apple-inc-v-gesture-technology-partners-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,Apple Inc.,"Gesture Technology Partners, LLC",5.0,5.0
"Steuben Foods, Inc. v. Shibuya Hoppmann Corporation (Fed. Cir. 2025)",23-1790,2025-01-24,Court of Appeals for the Federal Circuit,1,38322283.78,,https://www.courtlistener.com/opinion/10330187/steuben-foods-inc-v-shibuya-hoppmann-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=13,2026,1,"Steuben Foods, Inc.",Shibuya Hoppmann Corporation,5.0,5.0
"Kevin Lavery v. Pursuant Health, Inc. (6th Cir. 2025)",24-1329,2025-01-24,Court of Appeals for the Sixth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10320733/kevin-lavery-v-pursuant-health-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,Kevin Lavery,"Pursuant Health, Inc.",1.0,5.0
"Vanda Pharmaceuticals, Inc. v. United States (Fed. Cl. 2025)",23-629,2025-01-22,United States Court of Federal Claims,0,0.0,0.0,https://www.courtlistener.com/opinion/10318473/vanda-pharmaceuticals-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Vanda Pharmaceuticals, Inc.",United States,5.0,1.0
"State of Texas v. Harris County, Texas (Tex. App.-Houston [15th Dist.] 2025)",15-24-00120-CV,2025-01-21,"Texas Court of Appeals, 15th District",0,0.0,1.0,https://www.courtlistener.com/opinion/10320910/state-of-texas-v-harris-county-texas/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,State of Texas,"Harris County, Texas",1.0,5.0
"Tangle, Inc. v. Aritzia, Inc. (9th Cir. 2025)",23-3707,2025-01-14,Court of Appeals for the Ninth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10313402/tangle-inc-v-aritzia-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Tangle, Inc.","Aritzia, Inc.",5.0,5.0
"Emergency Alerts Innovations, LLC v. United States (Fed. Cl. 2025)",23-889,2025-01-14,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/10313608/emergency-alerts-innovations-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Emergency Alerts Innovations, LLC",United States,5.0,1.0
"Lynk Labs, Inc. v. Samsung Electronics Co., Ltd. (Fed. Cir. 2025)",23-2346,2025-01-14,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10313375/lynk-labs-inc-v-samsung-electronics-co-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Lynk Labs, Inc.","Samsung Electronics Co., Ltd.",5.0,10.0
Marriage of Goldman (Cal. Ct. App. 2025),D082021,2025-01-10,California Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/10311882/marriage-of-goldman/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,,,,
Novartis Pharmaceuticals Corporation v. Torrent Pharma Inc. (Fed. Cir. 2025),23-2218,2025-01-10,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10311770/novartis-pharmaceuticals-corporation-v-torrent-pharma-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,Novartis Pharmaceuticals Corporation,Torrent Pharma Inc.,5.0,5.0
"Atlantic Candy Company N/K/A Whetstone Industries, Inc., and Henry Whetstone, Jr. v. Yowie North America, Inc., and Yowie Equipment Holding, Inc. (Fla. Dist. Ct. App. 2025)",5D2023-1513,2025-01-10,District Court of Appeal of Florida,1,150000.0,1.0,https://www.courtlistener.com/opinion/10311777/atlantic-candy-company-nka-whetstone-industries-inc-and-henry/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Atlantic Candy Company N/K/A Whetstone Industries, Inc., and Henry Whetstone, Jr.","Yowie North America, Inc., and Yowie Equipment Holding, Inc.",5.0,5.0
Ceramtec Gmbh v. Coorstek Bioceramics LLC (Fed. Cir. 2025),23-1502,2025-01-03,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10307134/ceramtec-gmbh-v-coorstek-bioceramics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,Ceramtec Gmbh,Coorstek Bioceramics LLC,5.0,5.0
Silverthorne v. Sterling Seismic (5th Cir. 2025),24-20006,2025-01-03,Court of Appeals for the Fifth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10307237/silverthorne-v-sterling-seismic/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,Silverthorne,Sterling Seismic,1.0,1.0
Audemars Piguet Holding SA (T.T.A.B. 2025),90045780,2025-01-02,Trademark Trial and Appeal Board,0,0.0,1.0,https://www.courtlistener.com/opinion/10814958/audemars-piguet-holding-sa/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,,,,
Audemars Piguet Holding SA (T.T.A.B. 2025),90045814,2025-01-02,Trademark Trial and Appeal Board,0,0.0,1.0,https://www.courtlistener.com/opinion/10814957/audemars-piguet-holding-sa/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,,,,
"Comcast Cable Communications Management, LLC v. CX360, Inc. (Del. Ch. 2024)",2024-0991-LWW,2024-12-31,Court of Chancery of Delaware,1,1541000.0,1.0,https://www.courtlistener.com/opinion/10306171/comcast-cable-communications-management-llc-v-cx360-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Comcast Cable Communications Management, LLC","CX360, Inc.",5.0,5.0
"Hangzhou Mengku Technology Co., Ltd and Fuzhou Mengku Technology Co., Ltd v. Shanghai Zhenglang Technology Co., Ltd (T.T.A.B. 2024)",91272143,2024-12-30,Trademark Trial and Appeal Board,0,0.0,,https://www.courtlistener.com/opinion/10814959/hangzhou-mengku-technology-co-ltd-and-fuzhou-mengku-technology-co-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Hangzhou Mengku Technology Co., Ltd and Fuzhou Mengku Technology Co., Ltd","Shanghai Zhenglang Technology Co., Ltd",5.0,5.0
"Teva Branded Pharmaceutical Products R&D, Inc. v. Amneal Pharmaceuticals of New York, LLC (Fed. Cir. 2024)",24-1936,2024-12-20,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10298214/teva-branded-pharmaceutical-products-rd-inc-v-amneal-pharmaceuticals-of/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Teva Branded Pharmaceutical Products R&D, Inc.","Amneal Pharmaceuticals of New York, LLC",5.0,5.0
Teradata Corporation v. Sap Se (9th Cir. 2024),23-16065,2024-12-19,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10297140/teradata-corporation-v-sap-se/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,Teradata Corporation,Sap Se,5.0,1.0
"Cloudofchange, LLC v. Ncr Corporation (Fed. Cir. 2024)",23-1111,2024-12-18,Court of Appeals for the Federal Circuit,1,13200000.0,0.0,https://www.courtlistener.com/opinion/10296262/cloudofchange-llc-v-ncr-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=14,2026,1,"Cloudofchange, LLC",Ncr Corporation,5.0,5.0
"EPR 10, LLC v. Bary Wallace Wilson (Fla. Dist. Ct. App. 2024)",3D2023-1171,2024-12-18,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/10296278/epr-10-llc-v-bary-wallace-wilson/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2026,1,"EPR 10, LLC",Bary Wallace Wilson,5.0,1.0
"Crown Packaging Technology, Inc. v. Belvac Production MacHinery, Inc. (Fed. Cir. 2024)",22-2299,2024-12-10,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10291045/crown-packaging-technology-inc-v-belvac-production-machinery-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2026,1,"Crown Packaging Technology, Inc.","Belvac Production MacHinery, Inc.",5.0,5.0
"Atlantica, L.L.C. v. Salahuddin (Ohio Ct. App. 2024)",23AP-35,2024-12-10,Ohio Court of Appeals,0,0.0,1.0,https://www.courtlistener.com/opinion/10291253/atlantica-llc-v-salahuddin/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2026,1,"Atlantica, L.L.C.",Salahuddin,1.0,1.0
"Ddr Holdings, LLC v. priceline.com LLC (Fed. Cir. 2024)",23-1176,2024-12-09,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10290263/ddr-holdings-llc-v-pricelinecom-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2026,1,"Ddr Holdings, LLC",priceline.com LLC,7.0,5.0
"Galderma Laboratories, L.P. v. Lupin Inc. (Fed. Cir. 2024)",24-1664,2024-12-06,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10289425/galderma-laboratories-lp-v-lupin-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2025,1,"Galderma Laboratories, L.P.",Lupin Inc.,1.0,5.0
"Mirror Worlds Technologies, LLC v. Meta Platforms, Inc. (Fed. Cir. 2024)",22-1600,2024-12-04,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10287676/mirror-worlds-technologies-llc-v-meta-platforms-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2025,1,"Mirror Worlds Technologies, LLC","Meta Platforms, Inc.",5.0,9.0
Cytiva Bioprocess R&D Ab v. Jsr Corp. (Fed. Cir. 2024),23-2074,2024-12-04,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10287756/cytiva-bioprocess-rd-ab-v-jsr-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2025,1,Cytiva Bioprocess R&D Ab,Jsr Corp.,1.0,5.0
Advanced Technology Systems Company v. United States (Fed. Cl. 2024),23-1000,2024-12-03,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/10287159/advanced-technology-systems-company-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2025,1,Advanced Technology Systems Company,United States,5.0,1.0
Van Loon v. TREA (5th Cir. 2024),23-50669,2024-11-26,Court of Appeals for the Fifth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10284289/van-loon-v-trea/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=15,2025,1,Van Loon,TREA,1.0,1.0
