case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
"Natera, Inc. v. Neogenomics Laboratories, Inc. (Fed. Cir. 2024)",24-1324,2024-07-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10000695/natera-inc-v-neogenomics-laboratories-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Zimmer Biomet Holdings, Inc. v. Mary Insall (7th Cir. 2024)",23-1888,2024-07-12,Court of Appeals for the Seventh Circuit,0,0.0,,https://www.courtlistener.com/opinion/10000678/zimmer-biomet-holdings-inc-v-mary-insall/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Natera, Inc. v. Neogenomics Laboratories, Inc. (Fed. Cir. 2024)",24-1324,2024-07-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10031306/natera-inc-v-neogenomics-laboratories-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Dennis R. Di Ricco; Golden Genesis, INC. d/b/a Nuplasma; Thomas F. Casey v. Missouri Commissioner of Securities (Mo. Ct. App. 2024)",WD86327,2024-07-09,Missouri Court of Appeals,1,828000.0,1.0,https://www.courtlistener.com/opinion/10631556/dennis-r-di-ricco-golden-genesis-inc-dba-nuplasma-thomas-f-casey-v/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Stephen M. Sciannella v. Astrazeneca UK Limited (Del. Ch. 2024),C.A. No. 2023-0125-PAF,2024-07-08,Court of Chancery of Delaware,1,10000.0,0.0,https://www.courtlistener.com/opinion/9998241/stephen-m-sciannella-v-astrazeneca-uk-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Office of Lawyer Regulation v. Kevin R. Rosin (Wis. 2024),2024AP000156-D,2024-07-02,Wisconsin Supreme Court,1,110000.0,,https://www.courtlistener.com/opinion/9987669/office-of-lawyer-regulation-v-kevin-r-rosin/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Stephen M. Sciannella v. Astrazeneca UK Limited (Del. Ch. 2024),C.A. No. 2023-0125-PAF,2024-07-02,Court of Chancery of Delaware,1,10000.0,0.0,https://www.courtlistener.com/opinion/9988714/stephen-m-sciannella-v-astrazeneca-uk-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Dur-A-Flex, Inc. v. Dy (Conn. 2024)","SC20821, SC20823",2024-07-02,Supreme Court of Connecticut,1,10000.0,1.0,https://www.courtlistener.com/opinion/10131708/dur-a-flex-inc-v-dy/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Amarin Pharma, Inc. v. Hikma Pharmaceuticals USA Inc. (Fed. Cir. 2024)",23-1169,2024-06-25,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9824343/amarin-pharma-inc-v-hikma-pharmaceuticals-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Earthworks v. DOI (D.C. Cir. 2024),20-5382,2024-06-25,Court of Appeals for the D.C. Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9824336/earthworks-v-doi/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Beteiro, LLC v. Draftkings Inc. (Fed. Cir. 2024)",22-2275,2024-06-21,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9679288/beteiro-llc-v-draftkings-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Beteiro, LLC v. Draftkings Inc. (Fed. Cir. 2024)",22-2275,2024-06-21,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9700215/beteiro-llc-v-draftkings-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Braidwood Mgmt v. Becerra (5th Cir. 2024),23-10326,2024-06-21,Court of Appeals for the Fifth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9685932/braidwood-mgmt-v-becerra/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Alvin C. Allen Jr. v. Crown Pine Timber 1, L.P. (Tex. App.-Beaumont 2024)",09-21-00373-CV,2024-06-20,"Texas Court of Appeals, 9th District (Beaumont)",0,0.0,1.0,https://www.courtlistener.com/opinion/9656520/alvin-c-allen-jr-v-crown-pine-timber-1-lp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Time Warner Cable Enters. LLC v. Nokia of Am. Corp. (N.Y. App. Div. 2024),Index No. 650748/22 Appeal No. 2526&M-2024-1609 Case No. 2023-02727,2024-06-18,Appellate Division of the Supreme Court of the State of New York,0,0.0,1.0,https://www.courtlistener.com/opinion/9879993/time-warner-cable-enters-llc-v-nokia-of-am-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Analog Technologies, Inc. v. Analog Devices, Inc. (1st Cir. 2024)",23-1822,2024-06-18,Court of Appeals for the First Circuit,0,0.0,,https://www.courtlistener.com/opinion/9567831/analog-technologies-inc-v-analog-devices-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
"Insulet Corp. v. Eoflow, Co. Ltd. (Fed. Cir. 2024)",24-1137,2024-06-17,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9567394/insulet-corp-v-eoflow-co-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=19,2026
Pentagon Federal Credit Union v. Poorian (Ill. App. Ct. 2024),1-22-1803,2024-06-14,Appellate Court of Illinois,0,0.0,0.0,https://www.courtlistener.com/opinion/9567075/pentagon-federal-credit-union-v-poorian/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2026
Vidal v. Elster (2024),22-704,2024-06-13,Supreme Court of the United States,0,0.0,1.0,https://www.courtlistener.com/opinion/9546123/vidal-v-elster/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2026
Vidal v. Elster (2024),22-704,2024-06-13,Supreme Court of the United States,0,0.0,0.0,https://www.courtlistener.com/opinion/10600080/vidal-v-elster/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2026
Veto F. Roley v. Chinelo J. Roley (Miss. Ct. App. 2024),2022-CP-01104-COA,2024-06-11,Court of Appeals of Mississippi,0,0.0,1.0,https://www.courtlistener.com/opinion/10628633/veto-f-roley-v-chinelo-j-roley/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2026
"Ecofactor, Inc. v. Google LLC (Fed. Cir. 2024)",23-1101,2024-06-03,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9509729/ecofactor-inc-v-google-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"Ecofactor, Inc. v. Google LLC (Fed. Cir. 2024)",23-1101,2024-06-03,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9510518/ecofactor-inc-v-google-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Kanahele v. State. (Haw. 2024),SCAP-22-0000268,2024-05-30,Hawaii Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/9509077/kanahele-v-state/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"BV Advisory Partners, LLC v. Quantum Computing, Inc. (Del. Ch. 2024)",C.A. No. 2022-0719-SG,2024-05-28,Court of Chancery of Delaware,1,8000000.0,1.0,https://www.courtlistener.com/opinion/9507600/bv-advisory-partners-llc-v-quantum-computing-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Speck v. Bates (Fed. Cir. 2024),23-1147,2024-05-23,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9510537/speck-v-bates/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Speck v. Bates (Fed. Cir. 2024),23-1147,2024-05-23,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9506592/speck-v-bates/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
State of Louisiana v. Rustin Randall Middleton (La. Ct. App. 2024),"55,634-KA 55,635-KA (Consolidated Cases)",2024-05-22,Louisiana Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/10581530/state-of-louisiana-v-rustin-randall-middleton/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"The Florida International University Board of Trustees v. Signal Safe, Inc., a Florida Corporation (Fla. Dist. Ct. App. 2024)",2022-2123,2024-05-22,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/9506289/the-florida-international-university-board-of-trustees-v-signal-safe/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"Core Optical Technologies, LLC v. Nokia Corporation (Fed. Cir. 2024)",23-1001,2024-05-21,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9505893/core-optical-technologies-llc-v-nokia-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"Core Optical Technologies, LLC v. Nokia Corporation (Fed. Cir. 2024)",23-1001,2024-05-21,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9510547/core-optical-technologies-llc-v-nokia-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Lkq Corporation v. Gm Global Technology Operations LLC (Fed. Cir. 2024),21-2348,2024-05-21,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9505946/lkq-corporation-v-gm-global-technology-operations-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Lkq Corporation v. Gm Global Technology Operations LLC (Fed. Cir. 2024),21-2348,2024-05-21,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9510542/lkq-corporation-v-gm-global-technology-operations-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Dragon Intellectual Property LLC v. Dish Network L.L.C. (Fed. Cir. 2024),22-1621,2024-05-20,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9510554/dragon-intellectual-property-llc-v-dish-network-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Dragon Intellectual Property LLC v. Dish Network L.L.C. (Fed. Cir. 2024),22-1621,2024-05-20,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9505256/dragon-intellectual-property-llc-v-dish-network-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"Thermoflex Waukegan, LLC v. Mitsui Sumitomo Insurance USA, Inc. (7th Cir. 2024)",23-1521,2024-05-17,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9505090/thermoflex-waukegan-llc-v-mitsui-sumitomo-insurance-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
"Thermoflex Waukegan, LLC v. Mitsui Sumitomo Insurance USA, Inc. (7th Cir. 2024)",23-1578,2024-05-17,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9505089/thermoflex-waukegan-llc-v-mitsui-sumitomo-insurance-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=20,2025
Hyatt v. Vidal (D.D.C. 2024),Civil Action No. 2009-1872,2024-05-16,"District Court, District of Columbia",1,7000000.0,1.0,https://www.courtlistener.com/opinion/9533968/hyatt-v-vidal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Buzzfeed Media Enterprises, Inc. v. Hannah Anderson (Del. Ch. 2024)",C.A. No. 2023-0377-MTZ,2024-05-15,Court of Chancery of Delaware,1,4.25,,https://www.courtlistener.com/opinion/9502602/buzzfeed-media-enterprises-inc-v-hannah-anderson/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Copan Italia Spa v. Puritan Medical Products Company LLC (Fed. Cir. 2024),22-1943,2024-05-14,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9510576/copan-italia-spa-v-puritan-medical-products-company-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Copan Italia Spa v. Puritan Medical Products Company LLC (Fed. Cir. 2024),22-1943,2024-05-14,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9501686/copan-italia-spa-v-puritan-medical-products-company-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
In Re Bystolic Antitrust Litigation (2d Cir. 2024),23-410,2024-05-13,Court of Appeals for the Second Circuit,1,200000.0,0.0,https://www.courtlistener.com/opinion/9501475/in-re-bystolic-antitrust-litigation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Soliman v. Subway Franchisee Advert. Fund Tr., Ltd. (2d Cir. 2024)",22-1726,2024-05-10,Court of Appeals for the Second Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9501047/soliman-v-subway-franchisee-advert-fund-tr-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Zircon Corp. v. Itc (Fed. Cir. 2024),22-1649,2024-05-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9500361/zircon-corp-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Zircon Corp. v. Itc (Fed. Cir. 2024),22-1649,2024-05-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9501708/zircon-corp-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
United States v. Smith (10th Cir. 2024),22-2142,2024-05-07,Court of Appeals for the Tenth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9500102/united-states-v-smith/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Ioengine, LLC v. Ingenico Inc. (Fed. Cir. 2024)",21-1227,2024-05-03,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9501723/ioengine-llc-v-ingenico-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Ioengine, LLC v. Ingenico Inc. (Fed. Cir. 2024)",21-1227,2024-05-03,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9499187/ioengine-llc-v-ingenico-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Packet Intelligence LLC v. Netscout Systems, Inc. (Fed. Cir. 2024)",22-2064,2024-05-02,Court of Appeals for the Federal Circuit,1,3500000.0,1.0,https://www.courtlistener.com/opinion/9498760/packet-intelligence-llc-v-netscout-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Abu-Ulba v. Ananda Scientific (Utah Ct. App. 2024),20220733-CA,2024-05-02,Court of Appeals of Utah,1,345000.0,1.0,https://www.courtlistener.com/opinion/9507264/abu-ulba-v-ananda-scientific/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Packet Intelligence LLC v. Netscout Systems, Inc. (Fed. Cir. 2024)",22-2064,2024-05-02,Court of Appeals for the Federal Circuit,1,3500000.0,1.0,https://www.courtlistener.com/opinion/9501729/packet-intelligence-llc-v-netscout-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Intellectual Tech LLC v. Zebra Technologies Corporation (Fed. Cir. 2024),22-2207,2024-05-01,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9501733/intellectual-tech-llc-v-zebra-technologies-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Kerry L. Erickson, V. Pharmacia Llc. (Wash. Ct. App. 2024)",83287-5,2024-05-01,Court of Appeals of Washington,1,185000000.0,1.0,https://www.courtlistener.com/opinion/9498663/kerry-l-erickson-v-pharmacia-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Intellectual Tech LLC v. Zebra Technologies Corporation (Fed. Cir. 2024),22-2207,2024-05-01,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9498361/intellectual-tech-llc-v-zebra-technologies-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Hetronic International v. Hetronic Germany GmbH (10th Cir. 2024),20-6057,2024-04-23,Court of Appeals for the Tenth Circuit,1,96000000.0,1.0,https://www.courtlistener.com/opinion/9495688/hetronic-international-v-hetronic-germany-gmbh/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Movora, LLC v. Gendreau (Del. Super. Ct. 2024)",N23C-05-034 MAA CCLD,2024-04-18,Superior Court of Delaware,1,70000000.0,,https://www.courtlistener.com/opinion/9495377/movora-llc-v-gendreau/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
"Movora, LLC v. Gendreau (Del. Super. Ct. 2024)",N23C-05-034 MAA CCLD,2024-04-18,Superior Court of Delaware,1,70000000.0,,https://www.courtlistener.com/opinion/9494854/movora-llc-v-gendreau/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=21,2025
Kars 4 Kids Inc v. America Can Cars For Kids (3rd Cir. 2024),23-1273,2024-04-17,Court of Appeals for the Third Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9494367/kars-4-kids-inc-v-america-can-cars-for-kids/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=22,2025
"TBL Licensing, LLC v. Katherine Vidal (4th Cir. 2024)",23-1150,2024-04-15,Court of Appeals for the Fourth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9494110/tbl-licensing-llc-v-katherine-vidal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=22,2025
"Luv N' Care, Ltd. v. Laurain (Fed. Cir. 2024)",22-1905,2024-04-12,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9501760/luv-n-care-ltd-v-laurain/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=22,2025
"Luv N' Care, Ltd. v. Laurain (Fed. Cir. 2024)",22-1905,2024-04-12,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9493075/luv-n-care-ltd-v-laurain/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=22,2025
"Salix Pharmaceuticals, Ltd. v. Norwich Pharmaceuticals Inc. (Fed. Cir. 2024)",22-2153,2024-04-11,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9492713/salix-pharmaceuticals-ltd-v-norwich-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=22,2025
"Salix Pharmaceuticals, Ltd. v. Norwich Pharmaceuticals Inc. (Fed. Cir. 2024)",22-2153,2024-04-11,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9501767/salix-pharmaceuticals-ltd-v-norwich-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=22,2025
